d[18,92] = 3; PATH: 18-4-92
d[18,93] = 3; PATH: 18-93
d[18,94] = 1; PATH: 18-94
d[18,95] = 3; PATH: 18-49-44-95
d[18,96] = 2; PATH: 18-51-96
d[18,97] = 2; PATH: 18-49-97
d[18,98] = 3; PATH: 18-51-98
d[18,99] = 2; PATH: 18-64-99
d[18,100] = 2; PATH: 18-41-100
d[19,1] = 3; PATH: 19-60-8-1
d[19,2] = 2; PATH: 19-91-2
d[19,3] = 3; PATH: 19-47-3
d[19,4] = 3; PATH: 19-9-4
d[19,5] = 3; PATH: 19-47-37-5
d[19,6] = 2; PATH: 19-51-6
d[19,7] = 2; PATH: 19-7
d[19,8] = 2; PATH: 19-60-8
d[19,9] = 1; PATH: 19-9
d[19,10] = 2; PATH: 19-10
d[19,11] = 2; PATH: 19-55-11
d[19,12] = 2; PATH: 19-12
d[19,13] = 3; PATH: 19-9-34-13
d[19,14] = 3; PATH: 19-21-14
d[19,15] = 2; PATH: 19-9-15
d[19,16] = 2; PATH: 19-90-16
d[19,17] = 2; PATH: 19-99-17
d[19,18] = 2; PATH: 19-51-18
d[19,20] = 2; PATH: 19-20
d[19,21] = 2; PATH: 19-21
d[19,22] = 2; PATH: 19-52-22
d[19,23] = 2; PATH: 19-23
d[19,24] = 3; PATH: 19-24
d[19,25] = 2; PATH: 19-55-25
d[19,26] = 2; PATH: 19-91-26
d[19,27] = 3; PATH: 19-51-32-27
d[19,28] = 3; PATH: 19-9-28
d[19,29] = 2; PATH: 19-52-29
d[19,30] = 2; PATH: 19-30
d[19,31] = 2; PATH: 19-47-31
d[19,32] = 2; PATH: 19-51-32
d[19,33] = 3; PATH: 19-7-33
d[19,34] = 2; PATH: 19-9-34
d[19,35] = 2; PATH: 19-52-35
d[19,36] = 3; PATH: 19-52-67-36
d[19,37] = 2; PATH: 19-47-37
d[19,38] = 2; PATH: 19-47-38
d[19,39] = 2; PATH: 19-60-39
d[19,40] = 2; PATH: 19-60-40
d[19,41] = 3; PATH: 19-41
d[19,42] = 3; PATH: 19-20-42
d[19,43] = 2; PATH: 19-52-43
d[19,44] = 2; PATH: 19-60-44
d[19,45] = 2; PATH: 19-52-45
d[19,46] = 3; PATH: 19-20-46
d[19,47] = 1; PATH: 19-47
d[19,48] = 2; PATH: 19-48
d[19,49] = 3; PATH: 19-51-18-49
d[19,50] = 3; PATH: 19-47-31-50
d[19,51] = 1; PATH: 19-51
d[19,52] = 1; PATH: 19-52
d[19,53] = 3; PATH: 19-23-53
d[19,54] = 2; PATH: 19-55-54
d[19,55] = 1; PATH: 19-55
d[19,56] = 2; PATH: 19-9-56
d[19,57] = 2; PATH: 19-52-57
d[19,58] = 2; PATH: 19-47-58
d[19,59] = 2; PATH: 19-9-59
d[19,60] = 1; PATH: 19-60
d[19,61] = 3; PATH: 19-48-61
d[19,62] = 2; PATH: 19-51-62
d[19,63] = 3; PATH: 19-63
d[19,64] = 2; PATH: 19-60-64
d[19,65] = 2; PATH: 19-9-65
d[19,66] = 2; PATH: 19-52-66
d[19,67] = 2; PATH: 19-52-67
d[19,68] = 2; PATH: 19-99-68
d[19,69] = 2; PATH: 19-9-69
d[19,70] = 3; PATH: 19-12-70
d[19,71] = 3; PATH: 19-71
d[19,72] = 2; PATH: 19-51-72
d[19,73] = 3; PATH: 19-52-43-73
d[19,74] = 3; PATH: 19-7-74
d[19,75] = 2; PATH: 19-75
d[19,76] = 2; PATH: 19-9-76
d[19,77] = 2; PATH: 19-90-77
d[19,78] = 3; PATH: 19-7-78
d[19,79] = 2; PATH: 19-79
d[19,80] = 2; PATH: 19-9-80
d[19,81] = 2; PATH: 19-52-81
d[19,82] = 3; PATH: 19-21-82
d[19,83] = 2; PATH: 19-83
d[19,84] = 3; PATH: 19-7-84
d[19,85] = 2; PATH: 19-91-85
d[19,86] = 3; PATH: 19-47-86
d[19,87] = 3; PATH: 19-7-87
d[19,88] = 2; PATH: 19-99-88
d[19,89] = 3; PATH: 19-9-34-89
d[19,90] = 1; PATH: 19-90
d[19,91] = 1; PATH: 19-91
d[19,92] = 2; PATH: 19-55-92
d[19,93] = 3; PATH: 19-9-93
d[19,94] = 2; PATH: 19-9-94
d[19,95] = 2; PATH: 19-95
d[19,96] = 2; PATH: 19-51-96
d[19,97] = 2; PATH: 19-9-97
d[19,98] = 3; PATH: 19-10-98
d[19,99] = 1; PATH: 19-99
d[19,100] = 3; PATH: 19-10-100
d[20,1] = 3; PATH: 20-22-28-1
d[20,2] = 2; PATH: 20-37-2
d[20,3] = 2; PATH: 20-46-3
d[20,4] = 2; PATH: 20-33-4
d[20,5] = 2; PATH: 20-37-5
d[20,6] = 3; PATH: 20-6
d[20,7] = 3; PATH: 20-11-84-7
d[20,8] = 3; PATH: 20-22-31-8
d[20,9] = 3; PATH: 20-11-43-9
d[20,10] = 2; PATH: 20-10
d[20,11] = 1; PATH: 20-11
d[20,12] = 3; PATH: 20-10-12
d[20,13] = 3; PATH: 20-11-34-13
d[20,14] = 2; PATH: 20-33-14
d[20,15] = 2; PATH: 20-46-15
d[20,16] = 2; PATH: 20-90-16
d[20,17] = 3; PATH: 20-26-75-17
d[20,18] = 3; PATH: 20-22-31-18
d[20,19] = 3; PATH: 20-37-19
d[20,21] = 2; PATH: 20-42-21
d[20,22] = 1; PATH: 20-22
d[20,23] = 2; PATH: 20-42-23
d[20,24] = 2; PATH: 20-37-24
d[20,25] = 2; PATH: 20-90-25
d[20,26] = 1; PATH: 20-26
d[20,27] = 2; PATH: 20-33-27
d[20,28] = 2; PATH: 20-22-28
d[20,29] = 2; PATH: 20-37-29
d[20,30] = 4; PATH: 20-22-30
d[20,31] = 2; PATH: 20-22-31
d[20,32] = 3; PATH: 20-11-34-32
d[20,33] = 1; PATH: 20-33
d[20,34] = 2; PATH: 20-11-34
d[20,35] = 2; PATH: 20-22-35
d[20,36] = 2; PATH: 20-36
d[20,37] = 1; PATH: 20-37
d[20,38] = 2; PATH: 20-42-38
d[20,39] = 3; PATH: 20-26-39
d[20,40] = 2; PATH: 20-42-40
d[20,41] = 3; PATH: 20-11-34-41
d[20,42] = 1; PATH: 20-42
d[20,43] = 2; PATH: 20-11-43
d[20,44] = 1; PATH: 20-44
d[20,45] = 2; PATH: 20-45
d[20,46] = 1; PATH: 20-46
d[20,47] = 2; PATH: 20-26-47
d[20,48] = 3; PATH: 20-22-48
d[20,49] = 3; PATH: 20-42-49
d[20,50] = 3; PATH: 20-22-31-50
d[20,51] = 2; PATH: 20-51
d[20,52] = 3; PATH: 20-42-21-52
d[20,53] = 2; PATH: 20-33-53
d[20,54] = 2; PATH: 20-22-54
d[20,55] = 3; PATH: 20-55
d[20,56] = 3; PATH: 20-22-31-56
d[20,57] = 3; PATH: 20-11-57
d[20,58] = 2; PATH: 20-58
d[20,59] = 3; PATH: 20-33-14-59
d[20,60] = 2; PATH: 20-44-60
d[20,61] = 3; PATH: 20-22-61
d[20,62] = 2; PATH: 20-33-62
d[20,63] = 2; PATH: 20-46-63
d[20,64] = 2; PATH: 20-44-64
d[20,65] = 3; PATH: 20-22-65
d[20,66] = 3; PATH: 20-66
d[20,67] = 2; PATH: 20-46-67
d[20,68] = 3; PATH: 20-11-68
d[20,69] = 3; PATH: 20-33-4-69
d[20,70] = 3; PATH: 20-37-70
d[20,71] = 2; PATH: 20-37-71
d[20,72] = 2; PATH: 20-46-72
d[20,73] = 2; PATH: 20-26-73
d[20,74] = 3; PATH: 20-11-43-74
d[20,75] = 2; PATH: 20-26-75
d[20,76] = 2; PATH: 20-22-76
d[20,77] = 2; PATH: 20-26-77
d[20,78] = 2; PATH: 20-33-78
d[20,79] = 2; PATH: 20-42-79
d[20,80] = 3; PATH: 20-37-29-80
d[20,81] = 3; PATH: 20-37-81
d[20,82] = 2; PATH: 20-82
d[20,83] = 3; PATH: 20-10-83
d[20,84] = 2; PATH: 20-11-84
d[20,85] = 2; PATH: 20-11-85
d[20,86] = 2; PATH: 20-44-86
d[20,87] = 2; PATH: 20-33-87
d[20,88] = 2; PATH: 20-88
d[20,89] = 2; PATH: 20-37-89
d[20,90] = 1; PATH: 20-90
d[20,91] = 3; PATH: 20-33-91
d[20,92] = 3; PATH: 20-11-92
d[20,93] = 3; PATH: 20-37-93
d[20,94] = 3; PATH: 20-42-94
d[20,95] = 2; PATH: 20-44-95
d[20,96] = 2; PATH: 20-96
d[20,97] = 3; PATH: 20-33-97
d[20,98] = 2; PATH: 20-22-98
d[20,99] = 2; PATH: 20-42-99
d[20,100] = 3; PATH: 20-100
d[21,1] = 2; PATH: 21-62-1
d[21,2] = 3; PATH: 21-68-71-2
d[21,3] = 2; PATH: 21-56-3
d[21,4] = 3; PATH: 21-14-18-4
d[21,5] = 3; PATH: 21-14-28-5
d[21,6] = 2; PATH: 21-52-6
d[21,7] = 2; PATH: 21-84-7
d[21,8] = 2; PATH: 21-65-8
d[21,9] = 3; PATH: 21-52-19-9
d[21,10] = 2; PATH: 21-14-10
d[21,11] = 3; PATH: 21-14-11
d[21,12] = 3; PATH: 21-14-10-12
d[21,13] = 2; PATH: 21-96-13
d[21,14] = 1; PATH: 21-14
d[21,15] = 3; PATH: 21-52-15
d[21,16] = 3; PATH: 21-14-16
d[21,17] = 2; PATH: 21-96-17
d[21,18] = 2; PATH: 21-14-18
d[21,19] = 2; PATH: 21-52-19
d[21,20] = 2; PATH: 21-14-20
d[21,22] = 2; PATH: 21-14-22
d[21,23] = 2; PATH: 21-42-23
d[21,24] = 3; PATH: 21-36-24
d[21,25] = 3; PATH: 21-56-25
d[21,26] = 3; PATH: 21-14-20-26
d[21,27] = 2; PATH: 21-68-27
d[21,28] = 2; PATH: 21-14-28
d[21,29] = 2; PATH: 21-52-29
d[21,30] = 2; PATH: 21-56-30
d[21,31] = 2; PATH: 21-56-31
d[21,32] = 3; PATH: 21-52-32
d[21,33] = 3; PATH: 21-14-20-33
d[21,34] = 2; PATH: 21-65-34
d[21,35] = 2; PATH: 21-52-35
d[21,36] = 2; PATH: 21-36
d[21,37] = 2; PATH: 21-82-37
d[21,38] = 2; PATH: 21-42-38
d[21,39] = 3; PATH: 21-14-39
d[21,40] = 2; PATH: 21-14-40
d[21,41] = 2; PATH: 21-68-41
d[21,42] = 1; PATH: 21-42
d[21,43] = 2; PATH: 21-52-43
d[21,44] = 2; PATH: 21-42-44
d[21,45] = 2; PATH: 21-52-45
d[21,46] = 3; PATH: 21-14-20-46
d[21,47] = 3; PATH: 21-52-19-47
d[21,48] = 2; PATH: 21-56-48
d[21,49] = 3; PATH: 21-14-18-49
d[21,50] = 3; PATH: 21-56-31-50
d[21,51] = 2; PATH: 21-58-51
d[21,52] = 1; PATH: 21-52
d[21,53] = 3; PATH: 21-53
d[21,54] = 2; PATH: 21-54
d[21,55] = 2; PATH: 21-96-55
d[21,56] = 1; PATH: 21-56
d[21,57] = 2; PATH: 21-57
d[21,58] = 1; PATH: 21-58
d[21,59] = 2; PATH: 21-59
d[21,60] = 3; PATH: 21-42-44-60
d[21,61] = 2; PATH: 21-14-61
d[21,62] = 1; PATH: 21-62
d[21,63] = 2; PATH: 21-68-63
d[21,64] = 2; PATH: 21-96-64
d[21,65] = 1; PATH: 21-65
d[21,66] = 2; PATH: 21-52-66
d[21,67] = 2; PATH: 21-52-67
d[21,68] = 1; PATH: 21-68
d[21,69] = 3; PATH: 21-52-69
d[21,70] = 3; PATH: 21-42-70
d[21,71] = 2; PATH: 21-68-71
d[21,72] = 2; PATH: 21-65-72
d[21,73] = 3; PATH: 21-52-43-73
d[21,74] = 2; PATH: 21-84-74
d[21,75] = 3; PATH: 21-42-23-75
d[21,76] = 2; PATH: 21-56-76
d[21,77] = 3; PATH: 21-77
d[21,78] = 2; PATH: 21-58-78
d[21,79] = 2; PATH: 21-42-79
d[21,80] = 3; PATH: 21-52-6-80
d[21,81] = 2; PATH: 21-52-81
d[21,82] = 1; PATH: 21-82
d[21,83] = 3; PATH: 21-83
d[21,84] = 1; PATH: 21-84
d[21,85] = 2; PATH: 21-96-85
d[21,86] = 3; PATH: 21-42-44-86
d[21,87] = 3; PATH: 21-36-87
d[21,88] = 2; PATH: 21-88
d[21,89] = 3; PATH: 21-56-31-89
d[21,90] = 3; PATH: 21-14-10-90
d[21,91] = 3; PATH: 21-14-40-91
d[21,92] = 3; PATH: 21-52-35-92
d[21,93] = 3; PATH: 21-42-93
d[21,94] = 3; PATH: 21-14-18-94
d[21,95] = 3; PATH: 21-42-44-95
d[21,96] = 1; PATH: 21-96
d[21,97] = 2; PATH: 21-84-97
d[21,98] = 3; PATH: 21-14-10-98
d[21,99] = 2; PATH: 21-42-99
d[21,100] = 2; PATH: 21-100
d[22,1] = 2; PATH: 22-28-1
d[22,2] = 4; PATH: 22-28-1-2
d[22,3] = 2; PATH: 22-76-3
d[22,4] = 3; PATH: 22-10-4
d[22,5] = 2; PATH: 22-28-5
d[22,6] = 3; PATH: 22-10-6
d[22,7] = 3; PATH: 22-76-55-7
d[22,8] = 2; PATH: 22-31-8
d[22,9] = 3; PATH: 22-31-9
d[22,10] = 1; PATH: 22-10
d[22,11] = 3; PATH: 22-48-11
d[22,12] = 2; PATH: 22-10-12
d[22,13] = 3; PATH: 22-35-41-13
d[22,14] = 2; PATH: 22-28-14
d[22,15] = 2; PATH: 22-54-15
d[22,16] = 3; PATH: 22-54-16
d[22,17] = 3; PATH: 22-31-17
d[22,18] = 2; PATH: 22-31-18
d[22,19] = 3; PATH: 22-28-19
d[22,20] = 2; PATH: 22-54-20
d[22,21] = 2; PATH: 22-28-21
d[22,23] = 3; PATH: 22-10-23
d[22,24] = 3; PATH: 22-10-12-24
d[22,25] = 3; PATH: 22-25
d[22,26] = 2; PATH: 22-28-26
d[22,27] = 2; PATH: 22-76-27
d[22,28] = 1; PATH: 22-28
d[22,29] = 2; PATH: 22-10-29
d[22,30] = 3; PATH: 22-30
d[22,31] = 1; PATH: 22-31
d[22,32] = 3; PATH: 22-28-1-32
d[22,33] = 2; PATH: 22-54-33
d[22,34] = 3; PATH: 22-28-5-34
d[22,35] = 1; PATH: 22-35
d[22,36] = 3; PATH: 22-54-68-36
d[22,37] = 3; PATH: 22-37
d[22,38] = 2; PATH: 22-76-38
d[22,39] = 2; PATH: 22-35-39
d[22,40] = 3; PATH: 22-28-14-40
d[22,41] = 2; PATH: 22-35-41
d[22,42] = 3; PATH: 22-28-5-42
d[22,43] = 2; PATH: 22-28-43
d[22,44] = 3; PATH: 22-10-44
d[22,45] = 2; PATH: 22-28-45
d[22,46] = 3; PATH: 22-54-20-46
d[22,47] = 2; PATH: 22-98-47
d[22,48] = 2; PATH: 22-48
d[22,49] = 3; PATH: 22-49
d[22,50] = 2; PATH: 22-31-50
d[22,51] = 2; PATH: 22-31-51
d[22,52] = 3; PATH: 22-28-21-52
d[22,53] = 3; PATH: 22-28-43-53
d[22,54] = 1; PATH: 22-54
d[22,55] = 2; PATH: 22-76-55
d[22,56] = 2; PATH: 22-31-56
d[22,57] = 3; PATH: 22-10-57
d[22,58] = 1; PATH: 22-58
d[22,59] = 3; PATH: 22-28-14-59
d[22,60] = 2; PATH: 22-76-60
d[22,61] = 2; PATH: 22-61
d[22,62] = 2; PATH: 22-54-62
d[22,63] = 3; PATH: 22-10-66-63
d[22,64] = 2; PATH: 22-28-64
d[22,65] = 2; PATH: 22-65
d[22,66] = 2; PATH: 22-10-66
d[22,67] = 3; PATH: 22-10-12-67
d[22,68] = 2; PATH: 22-54-68
d[22,69] = 3; PATH: 22-48-69
d[22,70] = 3; PATH: 22-10-12-70
d[22,71] = 3; PATH: 22-54-68-71
d[22,72] = 3; PATH: 22-28-72
d[22,73] = 3; PATH: 22-28-26-73
d[22,74] = 3; PATH: 22-28-1-74
d[22,75] = 2; PATH: 22-54-75
d[22,76] = 1; PATH: 22-76
d[22,77] = 3; PATH: 22-10-12-77
d[22,78] = 2; PATH: 22-78
d[22,79] = 2; PATH: 22-76-79
d[22,80] = 3; PATH: 22-10-29-80
d[22,81] = 3; PATH: 22-61-81
d[22,82] = 2; PATH: 22-31-82
d[22,83] = 2; PATH: 22-10-83
d[22,84] = 2; PATH: 22-28-84
d[22,85] = 3; PATH: 22-28-64-85
d[22,86] = 3; PATH: 22-10-86
d[22,87] = 3; PATH: 22-28-43-87
d[22,88] = 2; PATH: 22-28-88
d[22,89] = 2; PATH: 22-31-89
d[22,90] = 2; PATH: 22-10-90
d[22,91] = 3; PATH: 22-28-5-91
d[22,92] = 2; PATH: 22-35-92
d[22,93] = 3; PATH: 22-10-12-93
d[22,94] = 3; PATH: 22-31-18-94
d[22,95] = 2; PATH: 22-54-95
d[22,96] = 2; PATH: 22-58-96
d[22,97] = 2; PATH: 22-35-97
d[22,98] = 1; PATH: 22-98
d[22,99] = 3; PATH: 22-99
d[22,100] = 2; PATH: 22-10-100
d[23,1] = 2; PATH: 23-28-1
d[23,2] = 2; PATH: 23-2
d[23,3] = 3; PATH: 23-51-32-3
d[23,4] = 2; PATH: 23-4
d[23,5] = 2; PATH: 23-28-5
d[23,6] = 2; PATH: 23-51-6
d[23,7] = 3; PATH: 23-7
d[23,8] = 2; PATH: 23-72-8
d[23,9] = 2; PATH: 23-51-9
d[23,10] = 3; PATH: 23-28-5-10
d[23,11] = 3; PATH: 23-51-20-11
d[23,12] = 3; PATH: 23-12
d[23,13] = 3; PATH: 23-18-41-13
d[23,14] = 2; PATH: 23-28-14
d[23,15] = 3; PATH: 23-18-15
d[23,16] = 3; PATH: 23-2-16
d[23,17] = 2; PATH: 23-75-17
d[23,18] = 1; PATH: 23-18
d[23,19] = 2; PATH: 23-51-19
d[23,20] = 2; PATH: 23-51-20
d[23,21] = 2; PATH: 23-28-21
d[23,22] = 2; PATH: 23-28-22
d[23,24] = 3; PATH: 23-51-37-24
d[23,25] = 3; PATH: 23-28-5-25
d[23,26] = 1; PATH: 23-26
d[23,27] = 3; PATH: 23-18-27
d[23,28] = 1; PATH: 23-28
d[23,29] = 2; PATH: 23-72-29
d[23,30] = 3; PATH: 23-28-30
d[23,31] = 3; PATH: 23-28-22-31
d[23,32] = 2; PATH: 23-51-32
d[23,33] = 3; PATH: 23-26-33
d[23,34] = 3; PATH: 23-28-5-34
d[23,35] = 3; PATH: 23-28-22-35
d[23,36] = 3; PATH: 23-18-68-36
d[23,37] = 2; PATH: 23-51-37
d[23,38] = 2; PATH: 23-72-38
d[23,39] = 3; PATH: 23-4-39
d[23,40] = 3; PATH: 23-40
d[23,41] = 2; PATH: 23-18-41
d[23,42] = 2; PATH: 23-75-42
d[23,43] = 2; PATH: 23-28-43
d[23,44] = 2; PATH: 23-79-44
d[23,45] = 2; PATH: 23-28-45
d[23,46] = 2; PATH: 23-72-46
d[23,47] = 2; PATH: 23-26-47
d[23,48] = 3; PATH: 23-51-9-48
d[23,49] = 2; PATH: 23-18-49
d[23,50] = 3; PATH: 23-51-32-50
d[23,51] = 1; PATH: 23-51
d[23,52] = 3; PATH: 23-18-52
d[23,53] = 1; PATH: 23-53
d[23,54] = 2; PATH: 23-54
d[23,55] = 3; PATH: 23-55
d[23,56] = 2; PATH: 23-62-56
d[23,57] = 3; PATH: 23-18-41-57
d[23,58] = 2; PATH: 23-62-58
d[23,59] = 3; PATH: 23-28-14-59
d[23,60] = 2; PATH: 23-79-60
d[23,61] = 3; PATH: 23-28-14-61
d[23,62] = 1; PATH: 23-62
d[23,63] = 2; PATH: 23-79-63
d[23,64] = 2; PATH: 23-18-64
d[23,65] = 2; PATH: 23-18-65
d[23,66] = 3; PATH: 23-28-5-66
d[23,67] = 2; PATH: 23-75-67
d[23,68] = 2; PATH: 23-18-68
d[23,69] = 2; PATH: 23-72-69
d[23,70] = 3; PATH: 23-72-70
d[23,71] = 3; PATH: 23-51-37-71
d[23,72] = 1; PATH: 23-72
d[23,73] = 2; PATH: 23-26-73
d[23,74] = 3; PATH: 23-28-1-74
d[23,75] = 1; PATH: 23-75
d[23,76] = 2; PATH: 23-76
d[23,77] = 2; PATH: 23-26-77
d[23,78] = 3; PATH: 23-62-58-78
d[23,79] = 1; PATH: 23-79
d[23,80] = 3; PATH: 23-51-6-80
d[23,81] = 3; PATH: 23-2-81
d[23,82] = 3; PATH: 23-28-21-82
d[23,83] = 3; PATH: 23-83
d[23,84] = 2; PATH: 23-26-84
d[23,85] = 3; PATH: 23-51-6-85
d[23,86] = 2; PATH: 23-53-86
d[23,87] = 2; PATH: 23-87
d[23,88] = 2; PATH: 23-28-88
d[23,89] = 3; PATH: 23-51-37-89
d[23,90] = 3; PATH: 23-51-19-90
d[23,91] = 2; PATH: 23-51-91
d[23,92] = 3; PATH: 23-79-60-92
d[23,93] = 3; PATH: 23-93
d[23,94] = 2; PATH: 23-18-94
d[23,95] = 3; PATH: 23-54-95
d[23,96] = 2; PATH: 23-51-96
d[23,97] = 3; PATH: 23-28-5-97
d[23,98] = 2; PATH: 23-72-98
d[23,99] = 2; PATH: 23-79-99
d[23,100] = 3; PATH: 23-100
d[24,1] = 2; PATH: 24-64-1
d[24,2] = 2; PATH: 24-37-2
d[24,3] = 3; PATH: 24-32-3
d[24,4] = 3; PATH: 24-4
d[24,5] = 2; PATH: 24-37-5
d[24,6] = 3; PATH: 24-37-6
d[24,7] = 3; PATH: 24-64-7
d[24,8] = 2; PATH: 24-70-8
d[24,9] = 3; PATH: 24-43-9
d[24,10] = 2; PATH: 24-64-10
d[24,11] = 2; PATH: 24-90-11
d[24,12] = 3; PATH: 24-12
d[24,13] = 2; PATH: 24-81-13
d[24,14] = 2; PATH: 24-50-14
d[24,15] = 2; PATH: 24-54-15
d[24,16] = 2; PATH: 24-90-16
d[24,17] = 2; PATH: 24-70-17
d[24,18] = 2; PATH: 24-23-18
d[24,19] = 2; PATH: 24-81-19
d[24,20] = 2; PATH: 24-54-20
d[24,21] = 2; PATH: 24-70-21
d[24,22] = 2; PATH: 24-22
d[24,23] = 1; PATH: 24-23
d[24,25] = 2; PATH: 24-90-25
d[24,26] = 2; PATH: 24-26
d[24,27] = 3; PATH: 24-32-27
d[24,28] = 2; PATH: 24-23-28
d[24,29] = 2; PATH: 24-37-29
d[24,30] = 3; PATH: 24-30
d[24,31] = 3; PATH: 24-22-31
d[24,32] = 2; PATH: 24-32
d[24,33] = 2; PATH: 24-54-33
d[24,34] = 2; PATH: 24-50-34
d[24,35] = 3; PATH: 24-22-35
d[24,36] = 2; PATH: 24-36
d[24,37] = 1; PATH: 24-37
d[24,38] = 3; PATH: 24-36-38
d[24,39] = 3; PATH: 24-37-5-39
d[24,40] = 3; PATH: 24-37-42-40
d[24,41] = 3; PATH: 24-23-18-41
d[24,42] = 2; PATH: 24-37-42
d[24,43] = 2; PATH: 24-43
d[24,44] = 2; PATH: 24-79-44
d[24,45] = 2; PATH: 24-50-45
d[24,46] = 3; PATH: 24-37-2-46
d[24,47] = 3; PATH: 24-26-47
d[24,48] = 3; PATH: 24-50-80-48
d[24,49] = 3; PATH: 24-23-18-49
d[24,50] = 1; PATH: 24-50
d[24,51] = 2; PATH: 24-23-51
d[24,52] = 3; PATH: 24-54-68-52
d[24,53] = 2; PATH: 24-23-53
d[24,54] = 1; PATH: 24-54
d[24,55] = 3; PATH: 24-64-55
d[24,56] = 3; PATH: 24-50-45-56
d[24,57] = 3; PATH: 24-32-57
d[24,58] = 3; PATH: 24-22-58
d[24,59] = 2; PATH: 24-50-59
d[24,60] = 2; PATH: 24-64-60
d[24,61] = 3; PATH: 24-50-61
d[24,62] = 2; PATH: 24-23-62
d[24,63] = 2; PATH: 24-79-63
d[24,64] = 1; PATH: 24-64
d[24,65] = 3; PATH: 24-23-18-65
d[24,66] = 2; PATH: 24-66
d[24,67] = 3; PATH: 24-37-29-67
d[24,68] = 2; PATH: 24-54-68
d[24,69] = 3; PATH: 24-37-71-69
d[24,70] = 1; PATH: 24-70
d[24,71] = 2; PATH: 24-37-71
d[24,72] = 2; PATH: 24-23-72
d[24,73] = 3; PATH: 24-26-73
d[24,74] = 3; PATH: 24-43-74
d[24,75] = 2; PATH: 24-23-75
d[24,76] = 2; PATH: 24-79-76
d[24,77] = 2; PATH: 24-90-77
d[24,78] = 2; PATH: 24-81-78
d[24,79] = 1; PATH: 24-79
d[24,80] = 2; PATH: 24-50-80
d[24,81] = 1; PATH: 24-81
d[24,82] = 2; PATH: 24-82
d[24,83] = 2; PATH: 24-70-83
d[24,84] = 3; PATH: 24-26-84
d[24,85] = 2; PATH: 24-64-85
d[24,86] = 2; PATH: 24-70-86
d[24,87] = 2; PATH: 24-87
d[24,88] = 3; PATH: 24-23-28-88
d[24,89] = 2; PATH: 24-37-89
d[24,90] = 1; PATH: 24-90
d[24,91] = 3; PATH: 24-37-5-91
d[24,92] = 3; PATH: 24-92
d[24,93] = 3; PATH: 24-37-93
d[24,94] = 3; PATH: 24-23-18-94
d[24,95] = 2; PATH: 24-50-95
d[24,96] = 2; PATH: 24-79-96
d[24,97] = 2; PATH: 24-50-97
d[24,98] = 2; PATH: 24-37-98
d[24,99] = 2; PATH: 24-99
d[24,100] = 2; PATH: 24-100
d[25,1] = 2; PATH: 25-28-1
d[25,2] = 2; PATH: 25-71-2
d[25,3] = 3; PATH: 25-45-56-3
d[25,4] = 3; PATH: 25-45-18-4
d[25,5] = 2; PATH: 25-5
d[25,6] = 3; PATH: 25-71-52-6
d[25,7] = 3; PATH: 25-64-7
d[25,8] = 3; PATH: 25-28-8
d[25,9] = 3; PATH: 25-28-43-9
d[25,10] = 2; PATH: 25-22-10
d[25,11] = 3; PATH: 25-86-32-11
d[25,12] = 3; PATH: 25-22-10-12
d[25,13] = 3; PATH: 25-71-34-13
d[25,14] = 2; PATH: 25-28-14
d[25,15] = 3; PATH: 25-15
d[25,16] = 3; PATH: 25-71-2-16
d[25,17] = 2; PATH: 25-17
d[25,18] = 2; PATH: 25-45-18
d[25,19] = 3; PATH: 25-28-19
d[25,20] = 3; PATH: 25-28-14-20
d[25,21] = 2; PATH: 25-28-21
d[25,22] = 1; PATH: 25-22
d[25,23] = 3; PATH: 25-45-67-23
d[25,24] = 2; PATH: 25-71-24
d[25,26] = 2; PATH: 25-28-26
d[25,27] = 2; PATH: 25-27
d[25,28] = 1; PATH: 25-28
d[25,29] = 2; PATH: 25-83-29
d[25,30] = 3; PATH: 25-28-30
d[25,31] = 2; PATH: 25-22-31
d[25,32] = 2; PATH: 25-86-32
d[25,33] = 3; PATH: 25-28-43-33
d[25,34] = 2; PATH: 25-71-34
d[25,35] = 2; PATH: 25-22-35
d[25,36] = 2; PATH: 25-83-36
d[25,37] = 3; PATH: 25-71-24-37
d[25,38] = 3; PATH: 25-28-43-38
d[25,39] = 2; PATH: 25-45-39
d[25,40] = 3; PATH: 25-28-14-40
d[25,41] = 3; PATH: 25-22-35-41
d[25,42] = 3; PATH: 25-5-42
d[25,43] = 2; PATH: 25-28-43
d[25,44] = 3; PATH: 25-64-60-44
d[25,45] = 1; PATH: 25-45
d[25,46] = 2; PATH: 25-86-46
d[25,47] = 3; PATH: 25-28-26-47
d[25,48] = 3; PATH: 25-22-48
d[25,49] = 3; PATH: 25-45-18-49
d[25,50] = 3; PATH: 25-22-31-50
d[25,51] = 3; PATH: 25-28-1-51
d[25,52] = 2; PATH: 25-71-52
d[25,53] = 3; PATH: 25-28-43-53
d[25,54] = 2; PATH: 25-22-54
d[25,55] = 3; PATH: 25-45-55
d[25,56] = 2; PATH: 25-45-56
d[25,57] = 2; PATH: 25-83-57
d[25,58] = 2; PATH: 25-22-58
d[25,59] = 2; PATH: 25-86-59
d[25,60] = 2; PATH: 25-64-60
d[25,61] = 3; PATH: 25-22-61
d[25,62] = 3; PATH: 25-28-21-62
d[25,63] = 3; PATH: 25-45-67-63
d[25,64] = 1; PATH: 25-64
